id,general_team,general_city,general_team_name,full_name,is_active,draft_team,draft_city,draft_team_name,organization_type,seniority,position,from_year,to_year,g-league,greatest_75_flag,height_definitivo,weight,hub,num_equipos
101112,1610612757,Portland,Trail Blazers,Channing Frye,Inactive,1610612752.0,New York,Knicks,College/University,14.0,Forward-Center,2005.0,2018.0,No,No,213.36,115.7,USA,6
275,1610612752,New York,Knicks,Allan Houston,Inactive,1610612765.0,Detroit,Pistons,College/University,13.0,Guard,1993.0,2004.0,No,No,198.12,93.0,USA,1
201043,1610612737,Atlanta,Hawks,Randolph Morris,Inactive,0.0,Undrafted,Undrafted,Unknown,5.0,Center,2006.0,2009.0,No,No,210.82,124.7,USA,2
201584,1610612753,Orlando,Magic,Courtney Lee,Inactive,1610612753.0,Orlando,Magic,College/University,13.0,Guard,2008.0,2019.0,Yes,No,195.58,97.5,USA,6
200764,1610612743,Denver,Nuggets,Renaldo Balkman,Inactive,1610612752.0,New York,Knicks,College/University,7.0,Forward,2006.0,2011.0,Yes,No,203.2,102.1,USA,2
201965,1610612757,Portland,Trail Blazers,Jeff Ayres,Inactive,1610612758.0,Sacramento,Kings,College/University,7.0,Forward-Center,2009.0,2015.0,Yes,No,205.74,113.4,USA,3
200796,1610612739,Cleveland,Cavaliers,Leon Powe,Inactive,1610612743.0,Denver,Nuggets,College/University,6.0,Forward,2006.0,2010.0,No,No,203.2,108.9,USA,2
201980,1610612739,Cleveland,Cavaliers,Danny Green,Active,1610612739.0,Cleveland,Cavaliers,College/University,14.0,Guard,2009.0,2023.0,Yes,No,198.12,97.5,USA,8
201933,1610612746,Los Angeles,Clippers,Blake Griffin,Active,1610612746.0,Los Angeles,Clippers,College/University,13.0,Forward,2009.0,2023.0,No,No,205.74,113.4,USA,4
1501,1610612742,Dallas,Mavericks,Tim Thomas,Inactive,1610612751.0,New Jersey,Nets,College/University,14.0,Forward,1997.0,2009.0,No,No,208.28,108.9,USA,3
200781,1610612764,Washington,Wizards,Paul Davis,Inactive,1610612746.0,Los Angeles,Clippers,College/University,4.0,Center,2006.0,2009.0,Yes,No,210.82,122.5,USA,2
201159,1610612764,Washington,Wizards,Javaris Crittenton,Inactive,1610612747.0,Los Angeles,Lakers,College/University,3.0,Guard,2007.0,2009.0,Yes,No,195.58,90.7,USA,3
101183,1610612748,Miami,Heat,Shavlik Randolph,Inactive,0.0,Undrafted,Undrafted,Unknown,8.0,Forward,2005.0,2014.0,No,No,208.28,107.0,USA,4
1904,1610612744,Golden State,Warriors,Devean George,Inactive,1610612747.0,Los Angeles,Lakers,College/University,12.0,Forward,1999.0,2009.0,No,No,203.2,106.6,USA,3
2049,1610612744,Golden State,Warriors,Speedy Claxton,Inactive,1610612755.0,Philadelphia,76ers,College/University,8.0,Guard,2001.0,2008.0,No,No,180.34,77.1,USA,2
201577,1610612756,Phoenix,Suns,Robin Lopez,Active,1610612756.0,Phoenix,Suns,College/University,15.0,Center,2008.0,2023.0,No,No,213.36,127.5,USA,7
201977,1610612740,New Orleans,Hornets,Marcus Thornton,Inactive,1610612748.0,Miami,Heat,College/University,8.0,Guard-Forward,2009.0,2016.0,Yes,No,193.04,93.0,USA,6
101113,1610612740,New Orleans,Hornets,Ike Diogu,Inactive,1610612744.0,Golden State,Warriors,College/University,7.0,Forward,2005.0,2011.0,Yes,No,205.74,113.4,USA,4
2409,1610612759,San Antonio,Spurs,Marcus Haislip,Inactive,1610612749.0,Milwaukee,Bucks,College/University,4.0,Forward,2002.0,2009.0,No,No,208.28,104.3,USA,1
1499,1610612751,New Jersey,Nets,Tony Battie,Inactive,1610612743.0,Denver,Nuggets,College/University,15.0,Center,1997.0,2011.0,No,No,210.82,108.9,USA,5
1548,1610612750,Minnesota,Timberwolves,Mark Blount,Inactive,1610612760.0,Seattle,SuperSonics,College/University,10.0,Center-Forward,2000.0,2008.0,No,No,213.36,113.4,USA,2
201605,1610612750,Minnesota,Timberwolves,Nathan Jawai,Inactive,1610612754.0,Indiana,Pacers,Other Team/Club,3.0,Forward,2008.0,2009.0,Yes,No,208.28,127.0,Oceania,2
201567,1610612750,Minnesota,Timberwolves,Kevin Love,Active,1610612763.0,Memphis,Grizzlies,College/University,15.0,Forward-Center,2008.0,2023.0,No,No,203.2,113.9,USA,3
947,1610612763,Memphis,Grizzlies,Allen Iverson,Inactive,1610612755.0,Philadelphia,76ers,College/University,15.0,Guard,1996.0,2009.0,No,Yes,182.88,74.8,USA,3
1088,1610612765,Detroit,Pistons,Chucky Atkins,Inactive,0.0,Undrafted,Undrafted,Unknown,12.0,Guard,1999.0,2009.0,No,No,180.34,83.9,USA,3
201969,1610612765,Detroit,Pistons,DaJuan Summers,Inactive,1610612765.0,Detroit,Pistons,College/University,5.0,Forward,2009.0,2012.0,Yes,No,203.2,108.9,USA,3
201950,1610612755,Philadelphia,76ers,Jrue Holiday,Active,1610612755.0,Philadelphia,76ers,College/University,14.0,Guard,2009.0,2023.0,No,No,195.58,93.0,USA,3
201603,1610612761,Toronto,Raptors,Sonny Weems,Inactive,1610612741.0,Chicago,Bulls,College/University,4.0,Guard-Forward,2008.0,2015.0,Yes,No,198.12,93.0,USA,2
200763,1610612761,Toronto,Raptors,Quincy Douby,Inactive,1610612758.0,Sacramento,Kings,College/University,4.0,Guard,2006.0,2008.0,Yes,No,190.5,79.4,USA,2
2501,1610612761,Toronto,Raptors,Reggie Evans,Inactive,0.0,Undrafted,Undrafted,Unknown,13.0,Center-Forward,2002.0,2014.0,No,No,203.2,111.1,USA,4
201957,1610612760,Oklahoma City,Thunder,Byron Mullens,Inactive,1610612742.0,Dallas,Mavericks,College/University,5.0,Center,2009.0,2013.0,Yes,No,213.36,124.7,USA,4
1763,1610612760,Oklahoma City,Thunder,Ryan Bowen,Inactive,1610612743.0,Denver,Nuggets,College/University,10.0,Forward,1999.0,2009.0,No,No,205.74,98.9,USA,3
2436,1610612766,Charlotte,Bobcats,Flip Murray,Inactive,1610612749.0,Milwaukee,Bucks,College/University,9.0,Guard,2002.0,2009.0,Yes,No,190.5,90.7,USA,4
2078,1610612750,Minnesota,Timberwolves,Jason Hart,Inactive,1610612749.0,Milwaukee,Bucks,College/University,10.0,Guard,2000.0,2009.0,No,No,190.5,81.6,USA,5
2056,1610612755,Philadelphia,76ers,Primoz Brezec,Inactive,1610612754.0,Indiana,Pacers,Other Team/Club,9.0,Center,2001.0,2009.0,No,No,215.9,115.7,Eastern Europe,5
201975,1610612749,Milwaukee,Bucks,Jodie Meeks,Inactive,1610612749.0,Milwaukee,Bucks,College/University,11.0,Guard,2009.0,2018.0,Yes,No,193.04,95.3,USA,5
201207,1610612739,Cleveland,Cavaliers,Coby Karl,Inactive,0.0,Undrafted,Undrafted,Unknown,3.0,Guard,2007.0,2009.0,Yes,No,195.58,97.5,USA,3
201974,1610612766,Charlotte,Bobcats,Derrick Brown,Inactive,1610612766.0,Charlotte,Bobcats,College/University,4.0,Forward,2009.0,2011.0,No,No,203.2,105.7,USA,2
2419,1610612765,Detroit,Pistons,Tayshaun Prince,Inactive,1610612765.0,Detroit,Pistons,College/University,15.0,Forward,2002.0,2015.0,No,No,205.74,96.2,USA,3
101121,1610612743,Denver,Nuggets,Joey Graham,Inactive,1610612761.0,Toronto,Raptors,College/University,7.0,Forward,2005.0,2010.0,Yes,No,200.66,104.3,USA,3
201978,1610612745,Houston,Rockets,Chase Budinger,Inactive,1610612765.0,Detroit,Pistons,College/University,8.0,Forward,2009.0,2015.0,No,No,200.66,94.8,USA,2
2484,1610612740,New Orleans,Hornets,Devin Brown,Inactive,0.0,Undrafted,Undrafted,Unknown,9.0,Guard,2002.0,2009.0,Yes,No,195.58,95.3,USA,2
2034,1610612764,Washington,Wizards,Mike Miller,Inactive,1610612753.0,Orlando,Magic,College/University,18.0,Guard-Forward,2000.0,2016.0,No,No,203.2,98.9,USA,6
2400,1610612742,Dallas,Mavericks,Drew Gooden,Inactive,1610612763.0,Memphis,Grizzlies,College/University,15.0,Forward,2002.0,2015.0,No,No,208.28,113.4,USA,7
2733,1610612760,Oklahoma City,Thunder,Shaun Livingston,Inactive,1610612746.0,Los Angeles,Clippers,High School,16.0,Guard,2004.0,2018.0,Yes,No,200.66,87.1,USA,6
406,1610612739,Cleveland,Cavaliers,Shaquille O'Neal,Inactive,1610612753.0,Orlando,Magic,College/University,19.0,Center,1992.0,2010.0,No,Yes,215.9,147.4,USA,5
101120,1610612761,Toronto,Raptors,Antoine Wright,Inactive,1610612751.0,New Jersey,Nets,College/University,6.0,Forward-Guard,2005.0,2010.0,Yes,No,200.66,97.5,USA,4
2045,1610612761,Toronto,Raptors,Hedo Turkoglu,Inactive,1610612758.0,Sacramento,Kings,Other Team/Club,15.0,Forward,2000.0,2014.0,No,No,208.28,99.8,Eastern Europe,3
201151,1610612766,Charlotte,Bobcats,Acie Law,Inactive,1610612737.0,Atlanta,Hawks,College/University,5.0,Guard,2007.0,2010.0,No,No,190.5,91.6,USA,5
2416,1610612746,Los Angeles,Clippers,Kareem Rush,Inactive,1610612761.0,Toronto,Raptors,College/University,7.0,Guard,2002.0,2009.0,Yes,No,198.12,97.5,USA,5
202068,1610612752,New York,Knicks,Marcus Landry,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Forward,2009.0,2009.0,Yes,No,200.66,104.3,USA,2
201601,1610612749,Milwaukee,Bucks,Luc Mbah a Moute,Inactive,1610612749.0,Milwaukee,Bucks,College/University,13.0,Forward,2008.0,2019.0,No,No,203.2,104.3,Africa,4
101177,1610612764,Washington,Wizards,Fabricio Oberto,Inactive,0.0,Undrafted,Undrafted,Unknown,6.0,Center,2005.0,2010.0,No,No,208.28,111.1,Latin America,2
2047,1610612748,Miami,Heat,Quentin Richardson,Inactive,1610612746.0,Los Angeles,Clippers,College/University,14.0,Forward,2000.0,2012.0,No,No,198.12,103.4,USA,3
2199,1610612766,Charlotte,Bobcats,Tyson Chandler,Inactive,1610612746.0,Los Angeles,Clippers,High School,20.0,Center,2001.0,2019.0,No,No,213.36,106.6,USA,8
200753,1610612761,Toronto,Raptors,Patrick O'Bryant,Inactive,1610612744.0,Golden State,Warriors,College/University,5.0,Center,2006.0,2009.0,Yes,No,213.36,113.4,USA,3
689,1610612759,San Antonio,Spurs,Theo Ratliff,Inactive,1610612765.0,Detroit,Pistons,College/University,17.0,Center,1995.0,2010.0,No,No,208.28,106.6,USA,8
201985,1610612754,Indiana,Pacers,AJ Price,Inactive,1610612754.0,Indiana,Pacers,College/University,6.0,Guard,2009.0,2014.0,No,No,187.96,88.5,USA,3
1563,1610612760,Oklahoma City,Thunder,Kevin Ollie,Inactive,0.0,Undrafted,Undrafted,Unknown,14.0,Guard,1997.0,2009.0,No,No,187.96,88.5,USA,3
1952,1610612744,Golden State,Warriors,Raja Bell,Inactive,0.0,Undrafted,Undrafted,Unknown,13.0,Guard,2000.0,2011.0,No,No,195.58,95.3,Caribbean,4
200811,1610612756,Phoenix,Suns,Lou Amundson,Inactive,0.0,Undrafted,Undrafted,Unknown,11.0,Forward,2006.0,2015.0,Yes,No,205.74,99.8,USA,7
200081,1610612739,Cleveland,Cavaliers,Jamario Moon,Inactive,0.0,Undrafted,Undrafted,Unknown,6.0,Forward,2007.0,2011.0,Yes,No,203.2,93.0,USA,4
2124,1610612743,Denver,Nuggets,Malik Allen,Inactive,0.0,Undrafted,Undrafted,Unknown,11.0,Forward,2001.0,2010.0,No,No,208.28,115.7,USA,6
201628,1610612740,New Orleans,Hornets,Bobby Brown,Inactive,0.0,Undrafted,Undrafted,Unknown,4.0,Guard,2008.0,2017.0,Yes,No,187.96,79.4,USA,3
2248,1610612754,Indiana,Pacers,Earl Watson,Inactive,1610612760.0,Seattle,SuperSonics,College/University,13.0,Guard,2001.0,2013.0,No,No,185.42,90.3,USA,4
693,1610612737,Atlanta,Hawks,Joe Smith,Inactive,1610612744.0,Golden State,Warriors,College/University,17.0,Forward-Center,1995.0,2010.0,No,No,208.28,102.1,USA,8
101198,1610612765,Detroit,Pistons,Will Bynum,Inactive,0.0,Undrafted,Undrafted,Unknown,9.0,Guard,2005.0,2014.0,Yes,No,182.88,83.9,USA,1
101155,1610612750,Minnesota,Timberwolves,Ryan Gomes,Inactive,1610612738.0,Boston,Celtics,College/University,8.0,Forward,2005.0,2013.0,Yes,No,200.66,111.1,USA,4
1886,1610612752,New York,Knicks,Jonathan Bender,Inactive,1610612761.0,Toronto,Raptors,High School,9.0,Forward,1999.0,2009.0,No,No,213.36,104.3,USA,2
2545,1610612752,New York,Knicks,Darko Milicic,Inactive,1610612765.0,Detroit,Pistons,Other Team/Club,10.0,Center,2003.0,2012.0,No,No,213.36,124.7,Eastern Europe,5
2732,1610612765,Detroit,Pistons,Ben Gordon,Inactive,1610612741.0,Chicago,Bulls,College/University,12.0,Guard,2004.0,2014.0,Yes,No,190.5,93.0,USA,3
101146,1610612749,Milwaukee,Bucks,Roko Ukic,Inactive,1610612761.0,Toronto,Raptors,Other Team/Club,2.0,Guard,2007.0,2009.0,No,No,195.58,86.2,Eastern Europe,1
1716,1610612752,New York,Knicks,Larry Hughes,Inactive,1610612755.0,Philadelphia,76ers,College/University,13.0,Guard,1998.0,2011.0,No,No,195.58,83.9,USA,6
2202,1610612756,Phoenix,Suns,Jason Richardson,Inactive,1610612744.0,Golden State,Warriors,College/University,14.0,Guard,2001.0,2014.0,No,No,198.12,102.1,USA,5
1723,1610612760,Oklahoma City,Thunder,Matt Harpring,Inactive,1610612753.0,Orlando,Magic,College/University,12.0,Forward,1998.0,2008.0,No,No,200.66,104.3,USA,3
201991,1610612738,Boston,Celtics,Lester Hudson,Inactive,1610612738.0,Boston,Celtics,College/University,5.0,Guard,2009.0,2014.0,Yes,No,190.5,86.2,USA,4
1897,1610612747,Los Angeles,Lakers,Metta World Peace,Inactive,1610612741.0,Chicago,Bulls,College/University,18.0,Forward,1999.0,2016.0,No,No,200.66,117.9,USA,6
201169,1610612750,Minnesota,Timberwolves,Alando Tucker,Inactive,1610612756.0,Phoenix,Suns,College/University,4.0,Forward,2007.0,2009.0,Yes,No,198.12,93.0,USA,2
2767,1610612755,Philadelphia,76ers,Royal Ivey,Inactive,1610612737.0,Atlanta,Hawks,College/University,10.0,Guard,2004.0,2013.0,No,No,193.04,90.7,USA,4
1733,1610612752,New York,Knicks,Al Harrington,Inactive,1610612754.0,Indiana,Pacers,High School,16.0,Forward,1998.0,2013.0,No,No,205.74,111.1,USA,5
201187,1610612764,Washington,Wizards,Dominic McGuire,Inactive,1610612764.0,Washington,Wizards,College/University,7.0,Forward,2007.0,2012.0,Yes,No,205.74,106.6,USA,3
201991,1610612763,Memphis,Grizzlies,Lester Hudson,Inactive,1610612738.0,Boston,Celtics,College/University,5.0,Guard,2009.0,2014.0,Yes,No,190.5,86.2,USA,4
2743,1610612742,Dallas,Mavericks,Kris Humphries,Inactive,1610612762.0,Utah,Jazz,College/University,14.0,Forward,2004.0,2016.0,No,No,205.74,106.6,USA,5
201951,1610612743,Denver,Nuggets,Ty Lawson,Inactive,1610612750.0,Minnesota,Timberwolves,College/University,10.0,Guard,2009.0,2017.0,No,No,180.34,88.5,USA,3
2742,1610612746,Los Angeles,Clippers,Sebastian Telfair,Inactive,1610612757.0,Portland,Trail Blazers,High School,10.0,Guard,2004.0,2014.0,No,No,182.88,77.1,USA,4
200761,1610612751,New Jersey,Nets,Shawne Williams,Inactive,1610612754.0,Indiana,Pacers,College/University,8.0,Forward,2006.0,2014.0,Yes,No,208.28,104.3,USA,8
101118,1610612758,Sacramento,Kings,Sean May,Inactive,1610612766.0,Charlotte,Bobcats,College/University,5.0,Center-Forward,2005.0,2009.0,No,No,205.74,120.7,USA,2
200756,1610612758,Sacramento,Kings,Hilton Armstrong,Inactive,1610612740.0,New Orleans,Hornets,College/University,6.0,Forward-Center,2006.0,2013.0,Yes,No,210.82,106.6,USA,4
101129,1610612754,Indiana,Pacers,Luther Head,Inactive,1610612745.0,Houston,Rockets,College/University,6.0,Guard,2005.0,2010.0,Yes,No,190.5,83.9,USA,4
2215,1610612737,Atlanta,Hawks,Jason Collins,Inactive,1610612745.0,Houston,Rockets,College/University,13.0,Center,2001.0,2013.0,No,No,213.36,115.7,USA,3
2590,1610612739,Cleveland,Cavaliers,Mo Williams,Inactive,1610612762.0,Utah,Jazz,College/University,14.0,Guard,2003.0,2015.0,No,No,185.42,89.8,USA,5
467,1610612742,Dallas,Mavericks,Jason Kidd,Inactive,1610612742.0,Dallas,Mavericks,College/University,19.0,Guard,1994.0,2012.0,No,Yes,193.04,95.3,USA,2
201189,1610612740,New Orleans,Hornets,Aaron Gray,Inactive,1610612741.0,Chicago,Bulls,College/University,7.0,Center,2007.0,2013.0,No,No,213.36,122.5,USA,3
201942,1610612761,Toronto,Raptors,DeMar DeRozan,Active,1610612761.0,Toronto,Raptors,College/University,14.0,Guard-Forward,2009.0,2023.0,No,No,198.12,99.8,USA,3
201584,1610612751,New Jersey,Nets,Courtney Lee,Inactive,1610612753.0,Orlando,Magic,College/University,13.0,Guard,2008.0,2019.0,Yes,No,195.58,97.5,USA,6
201966,1610612745,Houston,Rockets,Jermaine Taylor,Inactive,1610612764.0,Washington,Wizards,College/University,2.0,Guard,2009.0,2010.0,Yes,No,193.04,95.3,USA,2
201596,1610612748,Miami,Heat,Mario Chalmers,Inactive,1610612750.0,Minnesota,Timberwolves,College/University,10.0,Guard,2008.0,2017.0,Yes,No,187.96,86.2,USA,2
201936,1610612758,Sacramento,Kings,Tyreke Evans,Inactive,1610612758.0,Sacramento,Kings,College/University,10.0,Guard,2009.0,2018.0,Yes,No,198.12,99.8,USA,4
201970,1610612763,Memphis,Grizzlies,Sam Young,Inactive,1610612763.0,Memphis,Grizzlies,College/University,5.0,Forward-Guard,2009.0,2012.0,No,No,198.12,102.1,USA,2
201574,1610612758,Sacramento,Kings,Jason Thompson,Inactive,1610612758.0,Sacramento,Kings,College/University,9.0,Forward-Center,2008.0,2015.0,No,No,210.82,113.4,USA,1
101215,1610612745,Houston,Rockets,Will Conroy,Inactive,0.0,Undrafted,Undrafted,Unknown,3.0,Guard,2006.0,2012.0,Yes,No,187.96,88.5,USA,2
101111,1610612765,Detroit,Pistons,Charlie Villanueva,Inactive,1610612761.0,Toronto,Raptors,College/University,12.0,Forward,2005.0,2015.0,No,No,210.82,105.2,USA,3
977,1610612747,Los Angeles,Lakers,Kobe Bryant,Inactive,1610612766.0,Charlotte,Hornets,High School,20.0,Forward-Guard,1996.0,2015.0,No,Yes,198.12,96.2,USA,1
2212,1610612763,Memphis,Grizzlies,Steven Hunter,Inactive,1610612753.0,Orlando,Magic,College/University,9.0,Center,2001.0,2009.0,No,No,213.36,108.9,USA,3
200768,1610612745,Houston,Rockets,Kyle Lowry,Active,1610612763.0,Memphis,Grizzlies,College/University,17.0,Guard,2006.0,2023.0,No,No,182.88,88.9,USA,4
202132,1610612739,Cleveland,Cavaliers,Cedric Jackson,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Guard,2009.0,2009.0,Yes,No,190.5,86.2,USA,2
200771,1610612758,Sacramento,Kings,Sergio Rodriguez,Inactive,1610612756.0,Phoenix,Suns,Other Team/Club,6.0,Guard,2006.0,2016.0,No,No,190.5,79.8,Western Europe,2
2400,1610612764,Washington,Wizards,Drew Gooden,Inactive,1610612763.0,Memphis,Grizzlies,College/University,15.0,Forward,2002.0,2015.0,No,No,208.28,113.4,USA,7
101126,1610612738,Boston,Celtics,Nate Robinson,Inactive,1610612756.0,Phoenix,Suns,College/University,11.0,Guard,2005.0,2015.0,Yes,No,175.26,81.6,USA,3
202068,1610612738,Boston,Celtics,Marcus Landry,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Forward,2009.0,2009.0,Yes,No,200.66,104.3,USA,2
1747,1610612748,Miami,Heat,Rafer Alston,Inactive,1610612749.0,Milwaukee,Bucks,College/University,11.0,Guard,1999.0,2009.0,Yes,No,187.96,79.4,USA,3
980,1610612764,Washington,Wizards,Zydrunas Ilgauskas,Inactive,1610612739.0,Cleveland,Cavaliers,Other Team/Club,14.0,Center,1997.0,2010.0,No,No,220.98,117.9,Eastern Europe,3
2056,1610612749,Milwaukee,Bucks,Primoz Brezec,Inactive,1610612754.0,Indiana,Pacers,Other Team/Club,9.0,Center,2001.0,2009.0,No,No,215.9,115.7,Eastern Europe,5
2767,1610612749,Milwaukee,Bucks,Royal Ivey,Inactive,1610612737.0,Atlanta,Hawks,College/University,10.0,Guard,2004.0,2013.0,No,No,193.04,90.7,USA,4
283,1610612741,Chicago,Bulls,Lindsey Hunter,Inactive,1610612765.0,Detroit,Pistons,College/University,17.0,Guard,1993.0,2009.0,No,No,187.96,88.5,USA,3
2545,1610612750,Minnesota,Timberwolves,Darko Milicic,Inactive,1610612765.0,Detroit,Pistons,Other Team/Club,10.0,Center,2003.0,2012.0,No,No,213.36,124.7,Eastern Europe,5
2742,1610612739,Cleveland,Cavaliers,Sebastian Telfair,Inactive,1610612757.0,Portland,Trail Blazers,High School,10.0,Guard,2004.0,2014.0,No,No,182.88,77.1,USA,4
1716,1610612758,Sacramento,Kings,Larry Hughes,Inactive,1610612755.0,Philadelphia,76ers,College/University,13.0,Guard,1998.0,2011.0,No,No,195.58,83.9,USA,6
201187,1610612758,Sacramento,Kings,Dominic McGuire,Inactive,1610612764.0,Washington,Wizards,College/University,7.0,Forward,2007.0,2012.0,Yes,No,205.74,106.6,USA,3
201972,1610612758,Sacramento,Kings,Jon Brockman,Inactive,1610612757.0,Portland,Trail Blazers,College/University,4.0,Forward,2009.0,2011.0,No,No,200.66,115.7,USA,2
200758,1610612763,Memphis,Grizzlies,Ronnie Brewer,Inactive,1610612762.0,Utah,Jazz,College/University,8.0,Forward,2006.0,2013.0,Yes,No,200.66,106.6,USA,3
703,1610612749,Milwaukee,Bucks,Kurt Thomas,Inactive,1610612748.0,Miami,Heat,College/University,18.0,Forward,1995.0,2012.0,No,No,205.74,108.9,USA,5
202079,1610612760,Oklahoma City,Thunder,Antonio Anderson,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Guard,2009.0,2009.0,Yes,No,198.12,97.5,USA,1
201570,1610612741,Chicago,Bulls,Joe Alexander,Inactive,1610612749.0,Milwaukee,Bucks,College/University,3.0,Forward,2008.0,2009.0,Yes,No,203.2,104.3,USA,3
2772,1610612745,Houston,Rockets,Trevor Ariza,Inactive,1610612752.0,New York,Knicks,College/University,18.0,Forward,2004.0,2021.0,No,No,203.2,97.5,USA,10
2404,1610612765,Detroit,Pistons,Chris Wilcox,Inactive,1610612746.0,Los Angeles,Clippers,College/University,12.0,Forward-Center,2002.0,2012.0,No,No,208.28,106.6,USA,4
2224,1610612763,Memphis,Grizzlies,Jamaal Tinsley,Inactive,1610612763.0,Memphis,Grizzlies,College/University,11.0,Guard,2001.0,2013.0,Yes,No,190.5,85.3,USA,2
201934,1610612763,Memphis,Grizzlies,Hasheem Thabeet,Inactive,1610612763.0,Memphis,Grizzlies,College/University,5.0,Center,2009.0,2013.0,Yes,No,220.98,119.3,Africa,3
2198,1610612765,Detroit,Pistons,Kwame Brown,Inactive,1610612764.0,Washington,Wizards,High School,13.0,Center,2001.0,2012.0,No,No,210.82,131.5,USA,6
2572,1610612764,Washington,Wizards,Josh Howard,Inactive,1610612742.0,Dallas,Mavericks,College/University,10.0,Forward-Guard,2003.0,2012.0,Yes,No,200.66,95.3,USA,3
201961,1610612750,Minnesota,Timberwolves,Wayne Ellington,Inactive,1610612750.0,Minnesota,Timberwolves,College/University,14.0,Guard,2009.0,2021.0,No,No,193.04,93.9,USA,6
101143,1610612757,Portland,Trail Blazers,Travis Diener,Inactive,1610612753.0,Orlando,Magic,College/University,6.0,Guard,2005.0,2009.0,No,No,185.42,79.4,USA,3
200783,1610612746,Los Angeles,Clippers,Craig Smith,Inactive,1610612750.0,Minnesota,Timberwolves,College/University,6.0,Forward,2006.0,2011.0,Yes,No,200.66,120.2,USA,2
2484,1610612741,Chicago,Bulls,Devin Brown,Inactive,0.0,Undrafted,Undrafted,Unknown,9.0,Guard,2002.0,2009.0,Yes,No,195.58,95.3,USA,2
201785,1610612762,Utah,Jazz,Othyus Jeffers,Inactive,0.0,Undrafted,Undrafted,Unknown,3.0,Guard-Forward,2009.0,2013.0,Yes,No,195.58,95.3,USA,2
201956,1610612758,Sacramento,Kings,Omri Casspi,Inactive,1610612758.0,Sacramento,Kings,Other Team/Club,10.0,Forward,2009.0,2018.0,No,No,205.74,102.1,Asia,3
